time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-06-21T20:45:04.280Z,35.5273333,-84.4633333,18.69,2.33,md,24,47,0.09081,0.11,se,se60121892,2016-06-21T21:18:49.209Z,"7 km ENE of Niota, Tennessee",earthquake,0.2,0.4,0.343,15,reviewed,se,se
2016-07-01T00:19:15.550Z,35.495,-84.9913333,14.23,2.11,md,10,143,0.08224,0.08,se,se60123382,2016-07-01T12:50:34.404Z,"1 km E of Dayton, Tennessee",earthquake,0.51,0.9,0.193,6,reviewed,se,se
2016-07-07T04:11:03.330Z,35.9783333,-83.5566667,21.42,2.1,md,11,106,0.14,0.07,se,se60124017,2016-07-07T14:04:23.558Z,"12 km N of Sevierville, Tennessee",earthquake,0.63,1.62,0.262,6,reviewed,se,se
2016-07-08T17:03:55.670Z,35.4318333,-84.3151667,12.62,1.42,md,5,148,0.1556,0.02,se,se60150416,2016-07-08T23:32:39.310Z,"7 km NNW of Tellico Plains, Tennessee",earthquake,0.42,1.33,0.094,5,reviewed,se,se
2016-07-18T15:39:47.140Z,35.7433333,-83.855,18.9,2.01,md,10,76,0.1077,0.07,se,se60151651,2022-08-03T04:02:32.328Z,"4 km WNW of Walland, Tennessee",earthquake,0.73,0.97,0.169,5,reviewed,se,se
2016-07-24T09:01:55.740Z,35.47,-84.595,16.51,1.83,md,10,133,0.06285,0.07,se,se60028803,2016-07-24T13:05:00.360Z,"3 km N of Athens, Tennessee",earthquake,0.27,0.52,0.048,4,reviewed,se,se
2016-07-25T06:06:36.900Z,35.8408333,-83.9113333,22.75,2.37,md,21,63,0.1026,0.22,se,se60152371,2016-07-26T13:53:03.704Z,"3 km ENE of Rockford, Tennessee",earthquake,0.37,0.68,0.122,8,reviewed,se,se
2016-07-26T22:35:58.170Z,36.0608333,-84.2668333,15.81,2.23,md,14,105,0.2659,0.51,se,se60152646,2016-07-26T23:18:24.056Z,"5 km N of Oak Ridge, Tennessee",earthquake,1.37,4.32,0.105,6,reviewed,se,se
2016-07-31T02:11:32.180Z,35.5758333,-83.9778333,15.43,2.22,md,11,102,0.1256,0.07,se,se60127232,2016-08-01T15:10:28.720Z,"19 km ESE of Greenback, Tennessee",earthquake,0.31,0.52,0.192,6,reviewed,se,se
2016-07-31T08:29:09.520Z,35.3851667,-84.4535,15.74,2.4,md,21,59,0.05905,0.12,se,se60127242,2016-08-01T15:19:48.214Z,"5 km SE of Englewood, Tennessee",earthquake,0.26,0.37,0.136,11,reviewed,se,se
2016-07-31T21:40:47.580Z,35.8793333,-83.6345,19.07,1.97,md,10,91,0.04892,0.09,se,se60127267,2016-08-01T12:42:04.550Z,"6 km W of Sevierville, Tennessee",earthquake,0.51,0.56,0.037,4,reviewed,se,se
2016-08-07T01:34:30.790Z,36.6143333,-83.0436667,17.17,1.94,md,12,148,0.27,0.22,se,se60029108,2016-08-07T14:59:26.040Z,"10 km SE of Jonesville, Virginia",earthquake,0.42,1.87,0.005,5,reviewed,se,se
2016-08-07T02:55:59.270Z,35.663,-84.3598333,11.26,1.5,md,8,89,0.133,0.07,se,se60029103,2016-08-07T14:40:00.670Z,"4 km ESE of Philadelphia, Tennessee",earthquake,0.3,0.87,0.056,5,reviewed,se,se
2016-08-11T22:14:00.570Z,35.3975,-83.3211667,0.62,1.92,md,8,168,0.3088,0.06,se,se60154696,2016-08-18T14:13:33.690Z,"6 km WNW of Dillsboro, North Carolina",earthquake,0.48,9.65,0.168,4,reviewed,se,se
2016-08-13T01:11:20.940Z,35.059,-85.4425,14.22,2.21,md,17,96,0.1135,0.11,se,se60154886,2018-05-04T12:18:26.731Z,"11 km NW of Lookout Mountain, Tennessee",earthquake,0.25,0.48,0.135,10,reviewed,se,se
2016-08-15T14:40:50.170Z,35.142,-84.8578333,23.17,2.28,md,17,63,0.3182,0.13,se,se60155236,2016-08-15T15:20:24.626Z,"1 km E of South Cleveland, Tennessee",earthquake,0.34,1.2,0.066,5,reviewed,se,se
2016-08-23T18:45:30.640Z,35.0601667,-85.0468333,17.88,2.12,md,13,53,0.2583,0.1,se,se60156426,2016-11-19T04:58:36.040Z,"0 km NNE of Collegedale, Tennessee",earthquake,0.42,1.5,0.062,8,reviewed,se,se
2016-08-31T04:12:45.040Z,35.3138333,-84.8208333,5.14,2.02,md,12,74,0.2794,0.09,se,se60157576,2016-08-31T12:53:48.430Z,"6 km WNW of Charleston, Tennessee",earthquake,0.43,1.35,0.167,9,reviewed,se,se
2016-09-01T14:12:16.820Z,36.094,-83.6046667,8.88,2.44,md,25,46,0.2321,0.16,se,se60157721,2016-11-29T01:28:49.040Z,"4 km WSW of New Market, Tennessee",earthquake,0.31,0.84,0.052,11,reviewed,se,se
2016-09-06T18:30:42.040Z,35.568,-83.4085,2.63,2.39,md,25,66,0.3111,0.11,se,se60158196,2016-12-03T02:54:45.040Z,"13 km NW of Cherokee, North Carolina",earthquake,0.22,0.86,0.049,12,reviewed,se,se
2016-09-07T00:07:27.880Z,35.8961667,-83.681,23.79,2.53,md,21,59,0.08793,0.18,se,se60158301,2016-12-03T02:54:46.040Z,"Tennessee-North Carolina border region",earthquake,0.31,0.6,0.192,13,reviewed,se,se
2016-09-11T16:10:04.440Z,35.6655,-84.1838333,12.07,1.65,md,10,70,0.01367,0.05,se,se60133082,2016-09-12T12:23:03.520Z,"1 km WNW of Greenback, Tennessee",earthquake,0.27,0.31,0.035,5,reviewed,se,se
2016-09-22T08:31:11.680Z,34.7908333,-85.0435,4.08,2.43,md,23,69,0.1616,0.19,se,se60134112,2016-12-12T23:01:36.040Z,"5 km S of Tunnel Hill, Georgia",earthquake,0.29,1.1,0.188,15,reviewed,se,se
2016-09-26T06:05:04.530Z,35.3206667,-84.5148333,5.56,2.54,md,27,51,0.04922,0.14,se,se60134497,2016-12-14T03:17:50.040Z,"0 km ESE of Etowah, Tennessee",earthquake,0.26,0.33,0.086,12,reviewed,se,se
2016-09-27T10:07:30.540Z,35.3881667,-84.498,15.37,1.83,md,11,61,0.06474,0.11,se,se60134612,2016-10-06T14:12:04.650Z,"4 km SSW of Englewood, Tennessee",earthquake,0.29,0.31,0.063,6,reviewed,se,se
2016-10-19T14:41:12.650Z,35.3155,-84.5166667,5.77,2.16,md,12,82,0.0515,0.13,se,se60162761,2016-10-20T03:03:37.815Z,"1 km SE of Etowah, Tennessee",earthquake,0.57,0.56,0.039,7,reviewed,se,se
2016-10-20T04:20:43.230Z,35.6986667,-84.1623333,15.78,2.03,md,15,81,0.03745,0.08,se,se60162866,2016-10-20T14:07:31.860Z,"4 km NNE of Greenback, Tennessee",earthquake,0.27,0.37,0.079,8,reviewed,se,se
2016-10-20T07:18:16.450Z,35.8886667,-84.3278333,26.32,1.75,md,12,174,0.08726,0.06,se,se60030903,2016-10-20T13:59:51.060Z,"12 km NNW of Lenoir City, Tennessee",earthquake,0.6,0.74,0.129,6,reviewed,se,se
2016-10-20T16:49:32.690Z,35.5841667,-84.2576667,13.11,1.93,md,9,97,0.1024,0.07,se,se60162916,2016-10-21T14:18:25.860Z,"1 km WSW of Vonore, Tennessee",earthquake,0.25,0.79,0.276,7,reviewed,se,se
2016-10-25T02:42:50.480Z,35.8158333,-84.0938333,3.32,2.7,md,31,36,0.1557,0.25,se,se60163236,2017-01-20T00:31:05.040Z,"4 km W of Louisville, Tennessee",earthquake,0.41,1.25,0.123,18,reviewed,se,se
2016-10-29T23:48:51.280Z,35.4305,-83.3191667,0.02,1.83,md,18,94,0.4349,0.44,se,se60031113,2016-10-31T14:24:24.150Z,"4 km S of Cherokee, North Carolina",earthquake,0.67,7.17,0.138,8,reviewed,se,se
2016-10-29T23:51:16.370Z,35.4335,-83.3178333,5.66,1.96,md,18,92,0.4342,0.28,se,se60031118,2016-10-31T14:10:31.120Z,"4 km S of Cherokee, North Carolina",earthquake,0.46,4.02,0.064,7,reviewed,se,se
2016-10-30T00:13:39.110Z,35.4336667,-83.3166667,0.03,2.18,md,15,92,0.435,0.22,se,se60163671,2017-01-24T02:02:09.040Z,"4 km S of Cherokee, North Carolina",earthquake,0.46,3.06,0.026,8,reviewed,se,se
2016-10-30T00:15:15.980Z,35.4206667,-83.329,0.03,2.2,md,24,95,0.4334,0.49,se,se60031103,2016-12-06T14:39:28.160Z,"6 km SSW of Cherokee, North Carolina",earthquake,0.68,3.75,0.108,7,reviewed,se,se
2016-10-30T00:25:14.920Z,35.4346667,-83.3196667,5.58,2.13,md,13,92,0.4324,0.44,se,se60031108,2016-10-30T04:35:39.112Z,"4 km S of Cherokee, North Carolina",earthquake,1,8.72,0.06,6,reviewed,se,se
2016-10-30T04:01:47.390Z,35.619,-84.2315,9.7,2.56,md,30,52,0.06166,0.19,se,se60163691,2017-01-24T02:02:09.040Z,"3 km NNE of Vonore, Tennessee",earthquake,0.31,0.5,0.09,17,reviewed,se,se
2016-10-30T04:45:04.670Z,35.4371667,-83.3215,0.05,2.23,md,20,93,0.4298,0.61,se,se60163696,2017-01-24T02:02:09.040Z,"Tennessee-North Carolina border region",earthquake,1.15,6.56,0.08,8,reviewed,se,se
2016-10-30T23:56:48.450Z,35.4605,-83.236,3.5,1.8,md,7,95,0.4024,0.23,se,se60031253,2017-01-24T02:02:11.040Z,"7 km ESE of Cherokee, North Carolina",earthquake,0.39,1.69,0.071,4,reviewed,se,se
2016-10-31T02:54:14.730Z,35.4321667,-83.3143333,0.28,1.86,md,13,77,0.3383,0.21,se,se60031203,2017-01-24T02:02:11.040Z,"4 km S of Cherokee, North Carolina",earthquake,0.57,4.65,0.082,8,reviewed,se,se
2016-11-01T07:56:11.550Z,35.6301667,-84.2316667,11.92,1.99,md,15,57,0.05206,0.1,se,se60163831,2016-11-01T17:03:53.610Z,"4 km NNE of Vonore, Tennessee",earthquake,0.23,0.5,0.11,8,reviewed,se,se
2016-11-04T08:23:32.930Z,36.0028333,-83.7381667,21.43,2.37,md,17,80,0.1921,0.1,se,se60164116,2016-11-04T12:15:37.930Z,"6 km S of Mascot, Tennessee",earthquake,0.3,0.53,0.124,8,reviewed,se,se
2016-11-05T21:01:05.150Z,35.5428333,-84.7075,20.07,2.23,md,15,66,0.1775,0.07,se,se60164221,2016-11-07T14:07:15.251Z,"8 km ENE of Decatur, Tennessee",earthquake,0.25,0.59,0.133,9,reviewed,se,se
2016-11-14T01:39:58.180Z,34.8276667,-85.1405,8.21,2.35,md,22,73,0.2167,0.1,se,se60164901,2017-02-09T03:02:25.040Z,"9 km W of Tunnel Hill, Georgia",earthquake,0.22,1.2,0.056,15,reviewed,se,se
2016-11-14T10:54:30.030Z,35.0281667,-85.0218333,15.35,2.02,md,15,47,0.2728,0.11,se,se60164926,2016-11-14T13:08:53.190Z,"Tennessee",earthquake,0.3,1.54,0.152,13,reviewed,se,se
2016-11-27T05:59:50.520Z,35.6378333,-84.3175,13.92,1.64,md,10,80,0.1046,0.05,se,se60031903,2016-11-27T14:01:56.940Z,"7 km SW of Tellico Village, Tennessee",earthquake,0.25,0.77,0.103,7,reviewed,se,se
2016-12-02T16:48:36.300Z,36.5268333,-83.893,22.15,2.21,md,26,55,0.2562,0.11,se,se60140897,2017-03-03T07:05:59.040Z,"18 km WSW of Middlesboro, Kentucky",earthquake,0.29,0.56,0.088,14,reviewed,se,se
2016-12-25T11:48:07.770Z,36.3426667,-83.889,17.36,2.03,md,12,103,0.1857,0.07,se,se60032608,2016-12-25T14:26:36.010Z,"13 km NW of Maynardville, Tennessee",earthquake,0.5,1.72,0.088,7,reviewed,se,se
2016-12-28T09:52:45.310Z,35.6836667,-84.3713333,12.67,1.63,md,9,90,0.1205,0.03,se,se60032703,2016-12-28T13:58:08.890Z,"2 km E of Philadelphia, Tennessee",earthquake,0.26,1.12,0.102,6,reviewed,se,se
2017-01-01T09:01:30.660Z,35.5176667,-85.1496667,20.72,1.8,md,6,219,0.05405,0.2,se,se60032803,2017-01-01T17:30:28.620Z,"9 km NW of Graysville, Tennessee",earthquake,0.84,0.68,0.098,4,reviewed,se,se
2017-01-05T14:20:48.610Z,35.7288333,-84.0121667,19.4,1.92,md,10,83,0.1601,0.09,se,se60143852,2018-08-04T15:45:09.542Z,"4 km SW of Maryville, Tennessee",earthquake,0.45,0.85,0.105,7,reviewed,se,se
2017-01-06T09:11:04.310Z,35.1976667,-84.3388333,16.51,1.69,md,10,114,0.1595,0.06,se,se60144612,2017-01-06T15:32:44.260Z,"18 km NNE of Ducktown, Tennessee",earthquake,0.69,1.21,0.024,5,reviewed,se,se
2017-01-13T18:48:09.370Z,34.6635,-85.1365,11.29,2.4,md,15,71,0.09125,0.1,se,se60171921,2017-04-01T00:26:12.040Z,"14 km ESE of LaFayette, Georgia",earthquake,0.32,0.66,0.076,11,reviewed,se,se
2017-01-15T16:47:29.070Z,36.4586667,-83.0818333,22.74,2.58,md,24,69,0.2334,0.11,se,se60172026,2017-04-12T02:28:57.040Z,"8 km NW of Rogersville, Tennessee",earthquake,0.24,0.55,0.107,14,reviewed,se,se
2017-01-16T11:27:37.040Z,35.4965,-84.037,16.77,1.98,md,10,82,0.03312,0.06,se,se60033103,2017-01-16T14:05:01.500Z,"21 km ESE of Vonore, Tennessee",earthquake,0.43,0.54,0.049,6,reviewed,se,se
2017-01-21T14:04:30.350Z,35.8416667,-84.0468333,15.26,1.54,md,9,123,0.1117,0.08,se,se60172566,2017-01-24T15:50:00.220Z,"2 km N of Louisville, Tennessee",earthquake,0.49,1.59,0.222,7,reviewed,se,se
2017-01-21T14:05:13.050Z,35.831,-84.0411667,8.46,0.73,md,8,123,0.1182,0.54,se,se60033403,2017-01-24T16:11:55.170Z,"Tennessee",earthquake,2.92,8.96,0.188,4,reviewed,se,se
2017-01-22T15:10:43.930Z,35.5276667,-84.2028333,20.33,2.51,md,25,58,0.1369,0.11,se,se60172631,2017-04-19T18:30:55.040Z,"7 km SSE of Vonore, Tennessee",earthquake,0.23,0.47,0.163,16,reviewed,se,se
2017-02-04T08:25:32.850Z,36.9816667,-83.2753333,14.81,1.91,md,11,88,0.2745,0.12,se,se60033808,2017-02-04T14:33:07.190Z,"Kentucky-Tennessee border region",earthquake,1.92,6.12,0.052,4,reviewed,se,se
2017-02-04T12:09:29.470Z,35.6346667,-84.2731667,9.79,1.39,md,8,77,0.0734,0.02,se,se60033803,2017-02-04T16:52:53.150Z,"5 km SSW of Tellico Village, Tennessee",earthquake,0.97,1.42,0.006,5,reviewed,se,se
2017-02-14T06:58:28.980Z,36.0778333,-84.0901667,12.98,1.85,md,12,117,0.1756,0.17,se,se60034103,2017-02-14T13:53:18.680Z,"4 km SE of Clinton, Tennessee",earthquake,0.51,1.24,0.03,6,reviewed,se,se
2017-02-15T02:10:42.640Z,35.4883333,-83.5566667,5.83,2.11,md,11,138,0.2451,0.12,se,se60034208,2017-03-07T13:34:28.327Z,"11 km WNW of Bryson City, North Carolina",earthquake,0.54,10.25,0.059,6,reviewed,se,se
2017-02-26T02:23:23.260Z,36.1001667,-83.7501667,14.46,1.93,md,13,111,0.1198,0.12,se,se60034603,2017-02-26T13:50:11.270Z,"4 km N of Mascot, Tennessee",earthquake,0.36,1.14,0.085,8,reviewed,se,se
2017-03-07T06:11:43.390Z,34.4285,-85.7876667,14.52,2.31,md,10,145,0.1835,0.06,se,se60034903,2017-03-10T04:21:15.619Z,"1 km SSW of Pine Ridge, Alabama",earthquake,0.7,0.39,0.084,7,reviewed,se,se
2017-03-10T09:54:54.900Z,36.5296667,-83.4755,16.76,2.15,md,13,84,0.06088,0.03,se,se60035103,2017-03-10T13:40:31.500Z,"11 km NE of Tazewell, Tennessee",earthquake,0.66,0.46,0.146,6,reviewed,se,se
2017-03-13T10:53:41.390Z,35.2381667,-84.8086667,19.82,2.07,md,20,62,0.3023,0.1,se,se60180306,2017-03-13T12:18:48.720Z,"7 km SW of Charleston, Tennessee",earthquake,0.23,0.87,0.088,10,reviewed,se,se
2017-03-21T05:26:14.700Z,34.7885,-85.0563333,3.91,1.66,md,11,92,0.1602,0.19,se,se60035503,2017-03-21T12:14:44.030Z,"5 km SSW of Tunnel Hill, Georgia",earthquake,1,3.36,0.193,7,reviewed,se,se
2017-03-24T07:55:03.780Z,34.7101667,-85.256,10.2,1.64,md,10,127,0.2001,0.05,se,se60035703,2017-03-24T13:10:43.000Z,"2 km ENE of LaFayette, Georgia",earthquake,0.34,1.52,0.088,5,reviewed,se,se
2017-03-26T07:59:09.880Z,35.6608333,-84.158,11.29,1.38,md,8,115,0.03437,0.06,se,se60035808,2017-03-28T13:20:32.600Z,"1 km E of Greenback, Tennessee",earthquake,0.31,0.58,0.236,5,reviewed,se,se
2017-03-26T12:38:15.470Z,34.7423333,-85.1265,3.12,1.93,md,7,99,0.1364,0.08,se,se60035803,2017-03-26T16:04:22.770Z,"13 km SW of Tunnel Hill, Georgia",earthquake,0.39,1.82,0.207,5,reviewed,se,se
2017-03-28T08:43:52.280Z,35.0548333,-85.0553333,15.53,2.49,md,24,45,0.1556,0.12,se,se60183526,2017-06-16T23:08:00.040Z,"0 km WNW of Collegedale, Tennessee",earthquake,0.24,0.92,0.074,15,reviewed,se,se
2017-03-29T06:56:11.650Z,34.4031667,-85.3771667,14.55,1.43,md,9,169,0.2365,0.09,se,se60036003,2017-03-29T16:40:00.330Z,"2 km E of Lyerly, Georgia",earthquake,0.62,0.93,0.289,5,reviewed,se,se
2017-03-29T23:33:43.020Z,35.8455,-83.6263333,18.24,1.57,md,11,88,0.02502,0.1,se,se60036103,2017-03-30T13:43:18.320Z,"6 km WSW of Sevierville, Tennessee",earthquake,0.51,0.66,0.254,4,reviewed,se,se
2017-04-04T13:34:33.460Z,35.6773333,-84.2501667,18.7,0.87,md,7,125,0.04341,0.05,se,se60036303,2017-04-05T13:35:36.700Z,"0 km SE of Tellico Village, Tennessee",earthquake,0.27,0.62,0.164,5,reviewed,se,se
2017-04-12T15:38:13.340Z,35.6335,-84.3093333,9.78,1.99,md,11,74,0.1,0.09,se,se60036503,2017-04-12T18:35:23.750Z,"7 km SW of Tellico Village, Tennessee",earthquake,0.33,0.66,0.107,5,reviewed,se,se
2017-04-15T16:55:20.390Z,35.2576667,-84.836,6.18,1.42,md,9,83,0.313,0.14,se,se60036708,2017-04-18T13:45:25.940Z,"5 km ENE of Hopewell, Tennessee",earthquake,0.34,10.22,0.048,5,reviewed,se,se
2017-04-21T17:30:33.420Z,35.3746667,-85.2308333,21.13,0.96,md,4,203,0.1623,0.13,se,se60037003,2017-04-24T14:00:59.660Z,"5 km NNW of Flat Top Mountain, Tennessee",earthquake,1.15,1.31,0.023,3,reviewed,se,se
2017-04-22T06:31:50.450Z,36.3856667,-83.7953333,27.26,2.43,md,17,104,0.2387,0.1,se,se60162317,2017-04-22T13:49:40.520Z,"14 km N of Maynardville, Tennessee",earthquake,0.46,0.74,0.242,10,reviewed,se,se
2017-04-24T22:45:14.950Z,35.5263333,-84.417,14.01,1.8,md,10,103,0.1146,0.11,se,se60162822,2017-07-21T02:32:05.040Z,"4 km W of Madisonville, Tennessee",earthquake,0.29,0.92,0.215,9,reviewed,se,se
2017-05-01T04:59:35.280Z,35.6883333,-84.3096667,11.87,1.97,md,16,54,0.09283,0.08,se,se60165502,2017-05-01T12:36:19.080Z,"4 km W of Tellico Village, Tennessee",earthquake,0.18,0.46,0.179,10,reviewed,se,se
2017-05-03T13:08:21.420Z,35.872,-83.685,17.66,1.52,md,9,92,0.07844,0.05,se,se60165857,2017-05-03T14:33:12.060Z,"4 km ESE of Seymour, Tennessee",earthquake,0.32,0.55,0.155,5,reviewed,se,se
2017-05-11T09:03:05.280Z,35.5328333,-84.1661667,23.58,1.88,md,10,74,0.1139,0.09,se,se60193571,2017-05-11T12:24:32.120Z,"9 km SE of Vonore, Tennessee",earthquake,0.38,0.73,0.131,8,reviewed,se,se
2017-05-12T08:58:38.650Z,36.3235,-83.7053333,19.46,2.34,md,16,130,0.1852,0.09,se,se60193921,2017-05-12T12:45:37.250Z,"11 km NE of Maynardville, Tennessee",earthquake,0.37,0.57,0.079,11,reviewed,se,se
2017-05-14T03:36:44.250Z,34.8888333,-85.0888333,12.71,1.33,md,8,69,0.23,0.11,se,se60037703,2017-05-15T13:08:15.970Z,"3 km SSE of Ringgold, Georgia",earthquake,0.41,1.59,0.027,5,reviewed,se,se
2017-05-16T20:42:25.150Z,36.908,-83.3643333,19.86,2.53,md,22,84,0.3649,0.31,se,se60194366,2017-08-05T03:32:09.040Z,"Kentucky-Tennessee border region",earthquake,0.51,1.11,0.028,10,reviewed,se,se
2017-05-20T09:56:35.790Z,35.3091667,-84.225,10.95,1.78,md,7,145,0.1888,0.07,se,se60195181,2017-05-20T13:19:26.690Z,"8 km SE of Tellico Plains, Tennessee",earthquake,0.3,1.42,0.145,5,reviewed,se,se
2017-05-24T11:35:04.760Z,35.5288333,-84.219,10.14,1.01,md,6,109,0.146,0.27,se,se60038203,2017-05-24T17:37:26.550Z,"7 km SSE of Vonore, Tennessee",earthquake,0.67,3.33,0.021,5,reviewed,se,se
2017-05-24T23:28:15.240Z,35.5176667,-84.5273333,11.04,0.85,md,5,211,0.06766,0.12,se,se60038303,2017-05-25T13:38:14.710Z,"1 km ENE of Niota, Tennessee",earthquake,1.06,1,0.117,4,reviewed,se,se
2017-05-25T12:05:20.020Z,34.6145,-85.1323333,9.9,2.5,md,28,53,0.08238,0.14,se,se60195656,2017-08-10T01:34:01.040Z,"16 km SE of LaFayette, Georgia",earthquake,0.23,0.4,0.079,17,reviewed,se,se
2017-05-25T12:10:33.160Z,34.6136667,-85.1321667,9.35,2.17,md,19,53,0.08239,0.14,se,se60195661,2017-05-25T12:53:46.810Z,"17 km SE of LaFayette, Georgia",earthquake,0.33,0.54,0.098,12,reviewed,se,se
2017-06-02T03:54:48.210Z,34.8255,-85.0136667,13.53,1.49,md,6,87,0.1967,0.07,se,se60197116,2017-06-02T12:46:04.930Z,"3 km ESE of Tunnel Hill, Georgia",earthquake,0.81,2.81,0.064,3,reviewed,se,se
2017-06-02T14:08:35.530Z,34.4156667,-85.5663333,13.19,2.58,md,16,147,0.1294,0.12,se,se60197121,2017-08-15T02:26:51.040Z,"7 km NW of Broomtown, Alabama",earthquake,0.3,0.56,0.102,11,reviewed,se,se
2017-06-06T19:07:55.820Z,35.6603333,-84.2041667,19.95,2.34,md,20,62,0.01483,0.12,se,se60197511,2017-08-16T02:42:18.040Z,"2 km W of Greenback, Tennessee",earthquake,0.27,0.39,0.219,14,reviewed,se,se
2017-06-08T08:44:49.930Z,36.3938333,-83.8568333,16.75,1.4,md,8,144,0.2374,0.11,se,se60038503,2017-06-12T12:40:26.150Z,"16 km NNW of Maynardville, Tennessee",earthquake,0.3,1.22,0.316,6,reviewed,se,se
2017-06-12T01:21:09.030Z,34.7825,-85.0578333,4.12,2.15,md,11,91,0.1544,0.14,se,se60038823,2017-08-18T23:13:23.040Z,"6 km SSW of Tunnel Hill, Georgia",earthquake,0.74,2.9,0.027,5,reviewed,se,se
2017-06-13T05:39:55.700Z,35.7641667,-84.2345,18.36,1.49,md,11,119,0.09501,0.07,se,se60038903,2017-06-14T13:10:46.730Z,"4 km SSE of Lenoir City, Tennessee",earthquake,0.3,0.5,0.145,6,reviewed,se,se
2017-06-18T11:12:41.680Z,35.1275,-85.1715,17.57,2.42,md,18,52,0.05949,0.12,se,se60171997,2017-06-19T14:12:18.602Z,"3 km WNW of Harrison, Tennessee",earthquake,0.39,0.58,0.048,10,reviewed,se,se
2017-06-19T11:26:52.650Z,35.783,-84.7145,24.24,1.28,md,7,216,0.1139,0.07,se,se60039503,2017-06-19T12:59:49.170Z,"9 km SSW of Rockwood, Tennessee",earthquake,0.99,0.62,0.159,6,reviewed,se,se
2017-06-20T21:20:39.820Z,35.7765,-84.0525,17.69,2,md,11,103,0.1558,0.12,se,se60172342,2017-06-21T13:13:18.780Z,"5 km S of Louisville, Tennessee",earthquake,0.32,0.82,0.095,7,reviewed,se,se
2017-06-25T10:00:57.490Z,35.7468333,-84.256,21.02,2.57,md,29,45,0.08711,0.12,se,se60172752,2018-05-25T01:59:13.284Z,"4 km SE of Huntsville, Tennessee",earthquake,0.22,0.34,0.134,16,reviewed,se,se
2017-07-03T01:51:42.650Z,34.7445,-85.2896667,4.97,2.2,md,15,109,0.2359,0.09,se,se60173667,2017-07-03T13:13:37.150Z,"3 km N of Linwood, Georgia",earthquake,0.24,0.77,0.051,9,reviewed,se,se
2017-07-07T06:31:11.770Z,35.5363333,-84.1818333,18.13,2.03,md,10,73,0.1264,0.05,se,se60174237,2017-07-07T11:40:12.910Z,"8 km SE of Vonore, Tennessee",earthquake,0.28,0.53,0.103,7,reviewed,se,se
2017-07-10T07:16:20.410Z,35.2581667,-84.4766667,15.34,1.9,md,12,93,0.06996,0.13,se,se60040608,2017-07-10T12:14:32.960Z,"8 km SSE of Etowah, Tennessee",earthquake,0.56,0.59,0.148,7,reviewed,se,se
2017-07-12T03:42:30.530Z,35.7331667,-84.2008333,19.47,1.32,md,7,162,0.05912,0.22,se,se60040808,2017-07-12T13:16:25.110Z,"6 km WSW of Friendsville, Tennessee",earthquake,0.65,1.16,0.259,6,reviewed,se,se
2017-07-17T12:44:57.200Z,36.1256667,-83.7026667,9.94,2.78,md,35,40,0.1474,0.2,se,se60202391,2022-08-07T12:05:48.137Z,"3 km S of Blaine, Tennessee",earthquake,0.25,0.55,0.04,19,reviewed,se,se
2017-07-20T05:40:14.140Z,35.538,-84.9295,21.61,2.18,md,19,65,0.1406,0.16,se,se60202771,2017-07-20T12:11:30.110Z,"8 km ENE of Dayton, Tennessee",earthquake,0.48,0.65,0.015,8,reviewed,se,se
2017-07-23T13:22:58.710Z,35.725,-84.165,22.57,2.73,md,19,62,0.05717,0.16,se,se60202986,2017-10-14T00:19:36.040Z,"4 km SW of Friendsville, Tennessee",earthquake,0.25,0.45,0.16,18,reviewed,se,se
2017-07-24T09:10:22.190Z,35.9413333,-84.0496667,8.1,1.61,md,10,138,0.06744,0.1,se,se60041203,2017-07-24T12:10:16.630Z,"10 km NNE of Garland, Tennessee",earthquake,1.51,2.14,0.071,6,reviewed,se,se
2017-07-29T11:20:12.940Z,34.9048333,-85.1496667,16.52,1.31,md,5,156,0.1777,0.08,se,se60041803,2017-07-31T13:17:43.330Z,"3 km WSW of Ringgold, Georgia",earthquake,0.44,1.03,0.227,5,reviewed,se,se
2017-08-04T00:40:14.830Z,35.945,-83.5611667,10.33,2.7,md,33,46,0.1069,0.12,se,se60203766,2017-10-18T01:54:17.040Z,"8 km N of Sevierville, Tennessee",earthquake,0.19,0.48,0.08,23,reviewed,se,se
2017-08-05T16:42:09.130Z,34.8246667,-85.0405,11.53,2.1,md,14,67,0.1953,0.1,se,se60203976,2017-08-07T13:32:20.821Z,"1 km S of Tunnel Hill, Georgia",earthquake,0.22,1.12,0.135,11,reviewed,se,se
2017-08-07T05:04:22.350Z,34.7955,-85.0671667,2.1,1.8,md,8,118,0.1683,0.3,se,se60042103,2017-08-07T12:37:06.400Z,"5 km SSW of Tunnel Hill, Georgia",earthquake,1.71,9.28,0.129,6,reviewed,se,se
2017-08-07T12:04:09.220Z,35.4033333,-84.6248333,15.39,2.5,md,26,65,0.09603,0.15,se,se60204051,2017-10-25T00:38:01.040Z,"5 km SSW of Athens, Tennessee",earthquake,0.28,0.48,0.101,19,reviewed,se,se
2017-08-12T02:12:17.310Z,35.5275,-84.4963333,14.51,1.78,md,13,79,0.08012,0.08,se,se60204506,2017-08-12T12:38:26.510Z,"4 km ENE of Niota, Tennessee",earthquake,0.25,0.51,0.141,9,reviewed,se,se
